"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"3194","TD2401271","Item240127683","FUSE FUSE HRC440V 250A WEDGE TYPE 3.25 CTRS","400","each","10254908"
"3195","TD24012793","Item240127371","FUSE FUSE HRC440V 200A WEDGE TYPE 3.25 CTRS","400","each","10254907"
"3196","TD24012851","Item240128534","J-KIT 120-185MM2 PILC","4","each","10262190"
"3197","TD24012852","Item24012878","J-KIT 240-300MM2 33KV XLPE","10","each","10262715"
"3198","TD24012865","Item240128210","J-KIT 50-95MM2 11KV PILC","20","each","10248964"
"3199","TD24012845","Item240128595","TAPE SCOTCH ","100","each","10262223"
"3200","TD24012850","Item240128941","CRIMPING LUGS 185MMX16MM","500","each","10258844"
"3201","TD24012812","Item240128287","D-FUSE MOUNT & FUSE 11KV","100","each","10262364"
"3202","TD24012842","Item240128605","WIRE GALV STAY 7/14","10000","each","10261706"
"3203","TD24012868","Item240128112","WIRE GALV STAY 7/12","10000","each","10261709"
"3204","TD24012871","Item24012839","WEED KILLER GRANULAR","250","kgs","10249137"
"3205","TD24012835","Item240128761","SLEEVE CRIMPING 150MM2","150","each","10262037"
"3206","TD24012835","Item24012812","SLEEVE CRIMPING 185MM2","150","each","10262037"
"3207","TD24012835","Item240128719","SLEEVE CRIMPING 120MM2","150","each","10262037"
"3208","TD24012835","Item240128602","SLEEVE CRIMPING 95MM2","150","each","10262037"
"3209","TD24012835","Item240128836","SLEEVE CRIMPING 70MM2","150","each","10262037"
"3210","TD24012996","Item240129446","FERRULE SHEAR BOLTS 50-240MM2","100","each","10261710"
"3211","TD24013137","Item24013182","ROUND NECK TSHIRTS","100","each","10263911"
"3212","TD24020472","Item240204197","TRENCHING","1","each","10262994"
"3213","TD24020443","Item240204514","TRENCHING","1","each","10262995"
"3214","TD2402042","Item240204232","Thrust Boring","1","each","10262996"
"3215","TD24020452","Item240204274","J-KIT 50-95MM2 11KV XLPE","20","each","10249135"
"3216","TD2402045","Item240204924","D-FUSE MOUNT","100","each","10260415"
"3217","TD24020416","Item240204640","J-KIT 120-185MM2 11KV XLPE","20","each","10262717"
"3218","TD24020433","Item240204884","J-KIT 120-185MM2 11KV PILC","20","each","10262528"
"3219","TD24020453","Item240204413","J-KIT 120-185MM2 11KV PILC","20","each","10262718"
"3220","TD24020417","Item240204803","TERM KITS 120-185MM2 11KV I/D XLPE","20","each","10263062"
"3221","TD24020419","Item240204944","TERM KITS 120-185MM2 11KV I/D PILC","20","each","10263063"
"3222","TD24020430","Item24020426","TERM KITS 120-185MM2 11KV O/D PILC","20","each","10263064"
"3223","TD24020461","Item240204709","TERM KITS 120-185MM2 11KV O/D XLPE","20","each","10263065"
"3224","TD24020483","Item240204775","J-KIT 240-300MM2 33KV XLPE","10","each","10249356"
"3225","TD24020426","Item240204604","CRIMPING KUGS 70MM2X20MM2","500","each","10262531"
"3226","TD24020496","Item240204319","CRIMPING SLEEVES 95MM2","600","each","10262541"
"3227","TD24020485","Item240204895","CRIMPING SLEEVES 120MM2","500","each","10259442"
"3228","TD24020445","Item24020469","CRIMPING LUGS 150MM2 X 12MM","500","each","10262543"
"3229","TD24020462","Item240204463","CRIMPING LUGS 185MM2 X 12MM","500","each","10262542"
"3230","TD24020424","Item240204729","cable 25mm2 4c pvc/swa","30","each","10252528"
"3231","TD24020553","Item240205549","APPLICATION IN RESPECT OF ELECTRICITY","500","each","10256035"
"3232","TD24020518","Item240205881","FIRE EXTINGUISHER INSPECTION & SERVICE","1","each","10262768"
"3233","TD2402054","Item240205660","DANGER PLATE SIGN","500","each","10262536"
"3234","TD24020579","Item240205594","CAUTION NOTICE","200","each","10262544"
"3235","TD24020561","Item240205728","FIRE SUPPRESSION ","1","each","10262593"
"3236","TD24020543","Item240205241","FIRE SUPPRESSION ","1","each","10262593"
"3237","TD24020626","Item240206635","FIRE SUPPRESSION ","1","each","10262593"
"3238","TD24020670","Item240206474","DENIM OVERALLS SIZE 40","20","each","10258037"
"3239","TD24020670","Item240206592","DENIM OVERALLS SIZE 42","40","each","10258037"
"3240","TD24020670","Item240206404","DENIM OVERALLS SIZE 44","60","each","10258037"
"3241","TD24020670","Item240206459","DENIM OVERALLS SIZE 46","60","each","10258037"
"3242","TD24020670","Item240206162","DENIM OVERALLS SIZE 48","20","each","10258037"
"3243","TD24020855","Item240208329","CLIP CROSBY 5/8' 16mm","300","each","10263358"
"3244","TD24020882","Item240208937","STAY ROD","10","each","10258316"
"3245","TD24020882","Item240208542","STAY BOW","10","each","10258316"
"3246","TD24020882","Item240208809","WIRE GALV","150","each","10258316"
"3247","TD24020862","Item24020881","CABLE 16MM2 4C  CU PVC  600V  ","50","each","10263081"
"3248","TD24020877","Item240208787","HP CF 280A","4","each","10259003"
"3249","TD24020877","Item240208583","HP CE 400A","1","each","10259003"
"3250","TD24020877","Item240208676","HP CE 401A","1","each","10259003"
"3251","TD24020877","Item240208313","HP CE 402A","1","each","10259003"
"3252","TD24020877","Item240208555","HP CE 403A ","1","each","10259003"
"3253","TD24020881","Item24020869","SERVICING OF AIRCONS","1","each","10263052"
"3254","TD24020857","Item240208149","CATRIDGE CF400A","5","each","10260940"
"3255","TD24020857","Item240208347","CATRIDGE CF401A","5","each","10260940"
"3256","TD24020857","Item240208416","CATRIDGE CF402A","5","each","10260940"
"3257","TD24020857","Item240208634","CATRIDGE CF403A","5","each","10260940"
"3258","TD24020821","Item240208937","BOREHOLE DRILLING AND CASING","1","each","10261418"
"3259","TD24020872","Item240208826","J/KITS 120-185MM","8","each","10263340"
"3260","TD24020812","Item240208250","J/KITS 120-185MM","8","each","10263340"
"3261","TD24020886","Item240208458","STAY ROD","10","each","10258316"
"3262","TD24020886","Item240208492","STAY BOW","10","each","10258316"
"3263","TD24020886","Item240208195","WIRE GALV","150","each","10258316"
"3264","TD24020997","Item240209268","INSUL SHACKLE 78MM DIA 64 MM  HIGH PORCEL","5000","each","10248932"
"3265","TD24021288","Item24021283"," FERRULE SHEAR BPLTS  50-240MM2 ","100","each","10263559"
"3266","TD24021452","Item24021496","ACID PROOF SIZE 36 ","2","each","10262560"
"3267","TD24021452","Item240214625","ACID PRROF SIZE 38","2","each","10262560"
"3268","TD24021452","Item240214844","ACID PROOF SIZE 40","2","each","10262560"
"3269","TD24021452","Item240214288","ACID PROOF SIZE 42","20","each","10262560"
"3270","TD24021452","Item240214855","ACID PROOF SIZE 44","10","each","10262560"
"3271","TD24021452","Item240214181","ACID PROOF SIZE 46","20","each","10262560"
"3272","TD24021452","Item24021445","ACID PROOF SIZE 48","16","each","10262560"
"3273","TD24021452","Item240214961","ACID PROOF SIZE 50","4","each","10262560"
"3274","TD24021485","Item24021451","TRENCHING 20M","1","each","10263952"
"3275","TD2402147","Item240214178","CABLE TRENCHING 20 M","1","each","10263950"
"3276","TD24021423","Item240214597","TRENCHING 20M","1","each","10263948"
"3277","TD24021441","Item240214541","TRENCHING  TAR 20M","1","each","10263958"
"3278","TD24021417","Item240214681","TRENCHING  TAR REINSTATE 10M","1","each","10263953"
"3279","TD24021447","Item240214446","TRENCHING TAR AND REINSTATEMENT 20M","1","each","10263951"
"3280","TD24021419","Item240214467","TRENCHING HARD 200M ","1","each","10263965"
"3281","TD24021484","Item240214724","TRENCHING 55M TAR AND REINSTATEMENT","1","each","10263517"
"3282","TD24021474","Item240214359","ABC CONDUCTOR 95MM2","300","each","10260498"
"3283","TD24021492","Item240214307","ARRESTER INTERMEDIATE 11KV CLASS 2","12","each","10258378"
"3284","TD24021476","Item24021413","TRENCHING TAR 10M","1","each","10263956"
"3285","TD2402149","Item24021440","CLEAT WOOD FOR CABLE 185MM2 ","5","each","10258633"
"3286","TD24021410","Item240214853","CRIMPING SLEEVES185MM2","100","each","10263033"
"3287","TD24021410","Item240214763","CRIMPING SLEEVES150MM2","100","each","10263033"
"3288","TD24021410","Item240214673","CRIMPING SLEEVES95MM2","100","each","10263033"
"3289","TD24021410","Item24021448","CRIMPING SLEEVES120MM2","100","each","10263033"
"3290","TD24021410","Item240214783","CRIMPING SLEEVES70MM2","100","each","10263033"
"3291","TD24021473","Item240214813","SLEEVE CRIMPING 185MM2","30","each","10258873"
"3292","TD24021473","Item240214496","SLEEVE CRIMPING -120MM2","30","each","10258873"
"3293","TD24021473","Item240214571","SLEEVE CRIMPING 150MM2","30","each","10258873"
"3294","TD24021571","Item240215244","FERRULE SHEAR BOLTS","100","each","10263559"
"3295","TD24021621","Item240216533","CABLE 16mm2 2C CU PVC SWA 660V","500","each","10260300"
"3296","TD24021644","Item24021655","CABLE AIRDAC 25MM 2/2.2 FIG 8 AL","3500","each","10260302"
"3297","TD24022891","Item240228955","INSTALLATION OF INTERCOM","1","each","10261433"
"3298","TD24022922","Item240229483","GLAND CABLE SIZE 1/1.5-10MM","340","each","10264581"
"3299","TD24022922","Item240229890","GLAND CABLE SIZE 1 SHROUND","340","each","10264581"
"3300","TD24022922","Item24022954","LUGS","500","each","10264581"
"3301","TD24022922","Item240229227","EARTHROD","40","each","10264581"
"3302","TD24022913","Item240229278","CABLE 16MM BLACK","300","metres","10264582"
"3303","TD24022913","Item240229252","CABLE 16MM RED","300","metres","10264582"
"3304","TD24022913","Item24022941","CABLE 16MM YELLOW","300","metres","10264582"
"3305","TD2402297","Item240229873","CF400A","5","each","10260940"
"3306","TD2402297","Item240229739","CF401A","5","each","10260940"
"3307","TD2402297","Item240229850","CF402A","5","each","10260940"
"3308","TD2402297","Item240229743","CF403A","5","each","10260940"
"3309","TD24022944","Item240229134","CF410A YELLOW","2","each","10255639"
"3310","TD24022944","Item240229929","CF411A CYAN","2","each","10255639"
"3311","TD24022944","Item240229404","CF413A MAGENTA","2","each","10255639"
"3312","TD24022989","Item240229984","HP26A","6","each","10259432"
"3313","TD24022963","Item240229791","CF540A","1","each","10264428"
"3314","TD24022911","Item240229938","CF540A","1","each","10264428"
"3315","TD24022911","Item240229170","CF541A","1","each","10264428"
"3316","TD24022911","Item240229914","CF542A","1","each","10264428"
"3317","TD24022911","Item240229298","CF543A","1","each","10264428"
"3318","TD24030458","Item240304103","CABLE TRENCHING","40","metres","10264658"
"3319","TD24030434","Item240304856","CABLE TRENCHING","10","metres","10264657"
"3320","TD24030575","Item240305701","CABLE TRENCHING","15","each","10264660"
"3321","TD24030592","Item240305882","CABLE TRENCHING","20","each","10264655"
"3322","TD2403057","Item240305553","CABLE TRENCHING","20","each","10264656"
"3323","TD2403053","Item240305768","CABLE TRENCHING","15","each","10264514"
"3324","TD24030539","Item240305100","CABLE TRENCHING","10","each","10264515"
"3325","TD24030552","Item240305593","FABRICATION OF 11KV C-GEAR FEMALE CONTACTS","30","each","10264599"
"3326","TD24030535","Item240305968","FABRICATION OF 33K COMPLETE ISOLATOR CONTACTS","21","each","10264600"
"3327","TD2403055","Item24030528","FABRICATION OF 11KV C-GEAR MALE CONTACTS","30","each","10264598"
"3328","TD24030569","Item240305275","CABLE TRENCHING","10","metres","10264513"
"3329","TD24030645","Item240306379","FABRICATION OF 33K COMPLETE ISOLATOR CONTACTS","21","each","10264600"
"3330","TD24030698","Item240306573","FABRICATION OF 11KV C-GEAR FEMALE CONTACTS","30","each","10264599"
"3331","TD24030623","Item240306275","FABRICATION OF 11KV C-GEAR MALE CONTACTS","30","each","10264598"
"3332","TD2403117","Item240311371","CABLE 185MM 4CORE PVC SWA","350","metres","10265414"
"3333","TD24031129","Item240311710","CABLE TRENCHING","40","each","10265232"
"3334","TD24031122","Item240311159","CABLE TRENCHING","350","each","10265422"
"3335","TD24031175","Item24031171","CABLE TRENCHING","350","each","10265422"
"3336","TD24031347","Item240313805","WAYLEAVE CLEARANCE","1","each","10264338"
"3337","TD24031387","Item240313948","CABLE 2.5MM2 4C  CUPVC SWA 660V","400","metres","10264404"
"3338","TD24031330","Item24031310","CONDUCTOR HDC 185MM2","60","each","10264322"
"3339","TD24031320","Item2403131"," 120mm x 10mm Flat copper bar ","12","metres","10264387"
"3340","TD2403136","Item240313595","11KV POLYMER POST INSULATOR","12","each","10263877"
"3341","TD2403136","Item240313880","11KV POLYMER POST-INSULATOR CLAMP","12","each","10263877"
"3342","TD2403136","Item24031363","500MM2 TO 185MM2 BRASS T CLAMP","12","each","10263877"
"3343","TD24031356","Item240313106","11KV POLYMER POST INSULATOR","12","each","10263877"
"3344","TD24031356","Item240313616","11KV POLYMER POST-INSULATOR CLAMP","12","each","10263877"
"3345","TD24031356","Item240313792","500MM2 TO 185MM2 BRASS T CLAMP","15","each","10263877"
"3346","TD24031315","Item240313343"," CABLE 300MM2 1C33KV XLPE CU ","360","metres","10258633"
"3347","TD24031317","Item240313403","12C X 2.5MM2 PVC INSULATED ARMOURED CU C","400","metres","10263896"
"3348","TD24031354","Item240313459","11 KV CABLE TRANCHING","1","each","10265616"
"3349","TD24031325","Item240313684","WIRE GALV STAY 7/10","200","metres","10268625"
"3350","TD24031325","Item240313487","WIRE GALV STAY45 TON 7/14 STRAIN","100","metres","10268625"
"3351","TD24031325","Item240313433","CONDUCTOR HDC 70MM2","200","metres","10268625"
"3352","TD24031382","Item240313654","FIX AND SUPPLY  AIR CONDITIONERS","1","each","10264048"
"3353","TD24031343","Item240313582","BOLTS AND NUTS GALV M16 X 300","30","each","10268628"
"3354","TD24031343","Item240313454","FLAT BAR 1X1/8 (25 X 3MM)","6","metres","10268628"
"3355","TD24031343","Item240313728","OMRON RELAY BASE 11 PIN","10","each","10268628"
"3356","TD24031343","Item240313448","FLAT SYMETRICAL DIN RAIL","2","each","10268628"
"3357","TD24031381","Item240313872","FIX AND SUPPLY  AIR CONDITIONERS","1","each","10264048"
"3358","TD2403143","Item240314823","BOLTS AND NUTS GALV M16 X 300","30","each","10268628"
"3359","TD2403143","Item240314364","FLAT BAR 1X1/8 (25 X 3MM)","6","metres","10268628"
"3360","TD2403143","Item240314699","OMRON RELAY BASE 11 PIN","10","each","10268628"
"3361","TD2403143","Item240314921","FLAT SYMETRICAL DIN RAIL","2","each","10268628"
"3362","TD24031557","Item240315849","CABLE 16MM2 2C  CU PVC 660V","100","each","10265767"
"3363","TD24031863","Item240318432","MCB T/P AC 100AMP","20","each","10265769"
"3364","TD24031871","Item240318474","MCB T/P AC 100AMP","20","each","10265769"
"3365","TD24031833","Item240318695","FIX AND SUPPLY CURTAINS AND CURTAIN RODS","1","each","10229735"
"3366","TD24032074","Item240320322","CABLE TRENCHING","10","metres","10265827"
"3367","TD24032054","Item24032087","CABLE TRENCHING","10","each","10265832"
"3368","TD24032023","Item240320361","CABLE TRENCHING","20","each","10265828"
"3369","TD24032093","Item240320986","CABLE TRENCHING","20","each","10265828"
"3370","TD24032010","Item240320873","CABLE TRENCHING","10","each","10265830"
"3371","TD24032011","Item240320178","CABLE TRENCHING","10","each","10265821"
"3372","TD2403213","Item240321305","203A - CF540A","3","each","10265956"
"3373","TD2403213","Item240321601","203A - CF541A","3","each","10265956"
"3374","TD2403213","Item240321308","203A - CF542A","3","each","10265956"
"3375","TD2403213","Item240321370","203A - CF543A","3","each","10265956"
"3376","TD2403219","Item240321947","203A - CF540A","3","each","10265956"
"3377","TD2403219","Item240321447","203A - CF541A","3","each","10265956"
"3378","TD2403219","Item240321984","203A - CF542A","3","each","10265956"
"3379","TD2403219","Item240321242","203A - CF543A","3","each","10265956"
"3380","TD24032157","Item240321188","COME ALONG","8","each","10265560"
"3381","TD24032190","Item240321446","3/4 CM PULLERS","8","each","10265557"
"3382","TD24032137","Item240321477","3/4 CM PULLERS","8","each","10265557"
"3383","TD24032595","Item240325803","TAPE SCOTCH FILLED PUTTY","100","each","10266021"
"3384","TD24032539","Item240325728","J/KITS 120-185MM2 11KV 3C PILC","8","each","10266020"
"3385","TD24032539","Item240325776","J/KITS 120-185MM2   3C 11KV  XLPE","8","each","10266020"
"3386","TD24032696","Item240326902","445XL BLACK CARTRIDGE","5","each","10266166"
"3387","TD24032696","Item240326144","446XL COLOUR CARTRIDGE","5","each","10266166"
"3388","TD24032614","Item240326725","REFUSE COLLECTION FOR 6 MONTHS","6","each","10265652"
"3389","TD24032794","Item240327798","5KV INSULATION RESISTANCE TESTER","1","each","10263142"
"3390","TD24032753","Item240327347","HV TELESCOPIC LINK STICK","4","each","10263148"
"3391","TD24032761","Item240327407","BOLTS & NUTS  GALV M12 X 255","6","each","10265130"
"3392","TD24032761","Item24032767","BOLTS & NUTS HEX GALV. 16 X 150 MM","11","each","10265130"
"3393","TD24032761","Item240327678","INSUL.STAY SA/PORCELAIN 1015 H.T 11/33KV ","6","each","10265130"
"3394","TD24032761","Item240327740","WIRE GALV STAY 7/8","40","each","10265130"
"3395","TD24032761","Item240327736","STAY BOW C/W THIMBLE 5/8'' (16mm)","6","each","10265130"
"3396","TD24032761","Item240327876","STAY ROD 5/8 (16MM) C/W NUT & WASHER ","6","each","10265130"
"3397","TD24032761","Item240327996","STAY WASHER SQUARE 1000X100MM GAL.16MM","6","each","10265130"
"3398","TD24032761","Item240327198","''STRAP,TWISTED SHACKLE 16MM BOLTS''","12","each","10265130"
"3399","TD24032761","Item240327186","STAY PLATE GALV 5/8 X 6mm (5/8''/16mm","6","each","10265130"
"3400","TD24032761","Item240327255","CONDUCTOR SCA 100MM2 NEW BARE/DOG","1500","each","10265130"
"3401","TD24032729","Item240327659","BOLTS & NUTS  GALV M12 X 255","10","each","10265130"
"3402","TD24032729","Item24032739","BOLTS & NUTS HEX GALV. 16 X 150 MM","11","each","10265130"
"3403","TD24032729","Item240327194","INSUL.STAY SA/PORCELAIN 1015 H.T 11/33KV ","6","each","10265130"
"3404","TD24032729","Item240327405","WIRE GALV STAY 7/8","40","each","10265130"
"3405","TD24032729","Item240327650","STAY BOW C/W THIMBLE 5/8'' (16mm)","6","each","10265130"
"3406","TD24032729","Item240327421","STAY ROD 5/8 (16MM) C/W NUT & WASHER ","6","each","10265130"
"3407","TD24032729","Item240327126","STAY WASHER SQUARE 1000X100MM GAL.16MM","6","each","10265130"
"3408","TD24032729","Item24032710","''STRAP,TWISTED SHACKLE 16MM BOLTS''","12","each","10265130"
"3409","TD24032729","Item240327523","STAY PLATE GALV 5/8 X 6mm (5/8''/16mm","6","each","10265130"
"3410","TD24032729","Item240327634","CONDUCTOR SCA 100MM2 NEW BARE/","1500","each","10265130"
"3411","TD24032763","Item240327418","canon 445xl black ink","1","each","10266424"
"3412","TD24032763","Item240327788","canon 446xl colour ink","1","each","10266424"
"3413","TD24032726","Item240327659","canon 445xl black ink","1","each","10266424"
"3414","TD24032726","Item240327333","canon 446xl colour ink","1","each","10266424"
"3415","TD24032739","Item240327554","DUST SUCKING SERVICES ","4","each","10265546"
"3416","TD24032740","Item240327357","DUST SUCKING SERVICES ","4","each","10265546"
"3417","TD24032762","Item240327932","JOINTING KITS 120-185 MM2 3C 11KV XLPE","20","each","10266515"
"3418","TD24032759","Item240327851","JOINTING KITS 120-185 MM2 3C 11KV PILC","20","each","10266516"
"3419","TD24032745","Item240327418","CONDUCTOR SCA 100MM2 NEW BARE/ DOG","1500","each","10265130"
"3420","TD24032881","Item240328565","SLEEVE, CRIMPING  95MM2","100","each","10266523"
"3421","TD24032881","Item240328979","""SLEEVE, CRIMPING  120MM2""","100","each","10266523"
"3422","TD24032881","Item240328754","SLEEVE, CRIMPING 150MM2","100","each","10266523"
"3423","TD24032881","Item240328522","""SLEEVE, CRIMPING 185MM2""","100","each","10266523"
"3424","TD24032891","Item240328971","QUARTER AND BOUJEE","20","each","10266941"
"3425","TD24032847","Item240328461","SLEEVE, CRIMPING  95MM2","100","each","10266523"
"3426","TD24032847","Item24032833","""SLEEVE, CRIMPING  120MM2""","100","each","10266523"
"3427","TD24032847","Item240328906","SLEEVE, CRIMPING 150MM2","100","each","10266523"
"3428","TD24032847","Item240328933","""SLEEVE, CRIMPING 185MM2""","100","each","10266523"
"3429","TD24032882","Item240328126","QUARTER AND BOUJEE","20","each","10266941"
"3430","TD24032882","Item240328452","PORT SALADS","20","each","10266941"
"3431","TD24032882","Item240328669","UB CAN","20","each","10266941"
"3432","TD24032811","Item240328185","CONDUCTOR SCA 100MM2 NEW BARE/ DOG","1500","each","10265130B"
"3433","TD24032861","Item240328661","CHICKEN AND CHIPS ","50","each","10266719"
"3434","TD24032861","Item240328356","DRINK","50","each","10266719"
"3435","TD24032861","Item240328798","WATER","50","each","10266719"
"3436","TD24032875","Item240328420","CHICKEN AND CHIPS ","50","each","10266719"
"3437","TD24032875","Item240328440","DRINK","50","each","10266719"
"3438","TD24032875","Item240328545","WATER","50","each","10266719"
"3439","TD24032854","Item240328317","WAYLEAVE CLEARANCE","1","each","10264338"
"3440","TD24032857","Item240328413","VALUATION SERVICES","1","each","10266416"
"3441","TD24032871","Item240328767","cutting disc 9 good 3mm","6","each","10266923"
"3442","TD24032871","Item240328195","cutting discdisc","10","each","10266923"
"3443","TD24032871","Item240328850","twist D/BIT5mm","2","each","10266923"
"3444","TD24032871","Item240328387","grinding disk","2","each","10266923"
"3445","TD2403289","Item24032863","tier steel lockers","12","each","10266263"
"3446","TD24032868","Item240328168","CHICKEN AND CHIPS","50","each","10266767"
"3447","TD24032868","Item240328352","DRINK","50","each","10266767"
"3448","TD24032868","Item240328244","WATER","50","each","10266767"
"3449","TD24032866","Item240328199","tier steel locker","12","each","10266263"
"3450","TD24032817","Item240328568","tier steel locker","12","each","10266263"
"3451","TD24032830","Item240328108","tier steel locker","12","each","10266263"
"3452","TD24032883","Item24032861","CHICKEN AND CHIPS","50","each","10266769"
"3453","TD24032883","Item240328899","DRINK","50","each","10266769"
"3454","TD24032883","Item240328136","WATER","50","each","10266769"
"3455","TD24032850","Item240328572","QUARTER MEAL","32","each","10266966"
"3456","TD24032850","Item240328280","BURGER","16","each","10266966"
"3457","TD24032850","Item240328926","UB CAN","32","each","10266966"
"3458","TD24032832","Item240328154","tier steel locker","12","each","10266263"
"3459","TD24032823","Item24032816","full livers","6","each","10266861"
"3460","TD24032823","Item240328152","1/4 meals","6","each","10266861"
"3461","TD24032823","Item240328463","waters","12","each","10266861"
"3462","TD24032842","Item240328324","CHICKEN AND CHIPS ","50","each","10266719"
"3463","TD24032842","Item240328121","DRINK","50","each","10266719"
"3464","TD24032842","Item24032827","WATER","50","each","10266719"
"3465","TD24040266","Item24040211","full livers","6","each","10266861"
"3466","TD24040266","Item240402169","quarter meals ","6","each","10266861"
"3467","TD24040266","Item240402279","water","12","each","10266861"
"3468","TD24040237","Item240402171","Sanitary bins and service provision for the month of month","28","each","10266547"
"3469","TD24040271","Item240402270","VALUATION SERVICES","1","each","10266416"
"3470","TD24040256","Item240402865","Herald & s/Mail","7","each","10266705"
