"ace","id","section_code","status_1","status_2","status_3","status_4","status_5","order_status","update_user1","update_user2","update_user3","update_user4","update_user5","checked1_by","update_date2","update_date3","update_date4","checked1_date","reason_1","reason_2","reason_3","reason_4","rfq_status","budget_location"
"ACE22021025","399","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:56:51","2022-02-18 03:13:07","2022-02-22 04:36:35","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021074","400","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-16 11:40:19","2022-03-17 02:26:35","2022-03-18 04:26:50","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021011","401","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-16 11:37:01","2022-03-17 02:26:26","2022-03-18 04:26:36","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021084","402","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-16 11:34:17","2022-03-17 02:26:17","2022-03-18 04:26:22","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021017","403","523001","1","2","3","4","5","0","ze296716","ze309702","ze239429","ze301736","ze043110",,"2022-02-18 10:11:40","2022-02-18 03:10:21","2022-02-22 04:36:21","0000-00-00 00:00:00",,,,,"1","523001"
"ACE22021087","404","523001","1","1","0","0","0","0","ze296716","ze309702",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","re do",,,,"0","523001"
"ACE22021056","408","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-21 10:04:31","2022-03-21 04:43:39","2022-03-25 04:58:19","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021031","409","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-16 11:44:47","2022-03-17 02:26:06","2022-03-18 04:26:11","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021097","410","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-21 10:00:16","2022-03-21 04:43:31","2022-03-25 04:58:08","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021092","411","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-21 09:56:18","2022-03-21 04:42:57","2022-03-25 04:57:50","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021496","412","524402","1","1","0","0","0","0","ze268828","ze276111",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Provide more details on your description..... for who?",,,,"0","524401"
"ACE2202147","413","524501","1","2","3","4","5","0","ze284041","ze254304","ze42366","ze301736","ze043110",,"2022-02-17 12:19:40","2022-02-17 04:00:22","2022-02-22 04:36:07","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021450","414","524501","1","2","3","4","5","0","ze284041","ze254304","ze42366","ze301736","ze043110",,"2022-02-17 12:33:14","2022-02-17 04:00:12","2022-02-22 04:35:42","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021495","415","524501","1","2","3","4","5","0","ze284041","ze254304","ze42366","ze301736","ze043110",,"2022-02-17 12:47:02","2022-02-17 03:59:32","2022-02-22 04:35:26","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021462","416","524501","1","2","3","4","5","0","ze284041","ze254304","ze42366","ze301736","ze043110",,"2022-02-22 12:34:04","2022-02-23 06:30:26","2022-02-24 10:11:23","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021463","417","524501","1","2","3","4","5","0","ze284041","ze254304","ze42366","ze301736","ze043110",,"2022-02-24 10:19:37","2022-02-24 12:49:41","2022-02-28 04:30:11","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021435","418","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:52:32","2022-02-18 03:09:19","2022-02-22 04:35:10","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021483","419","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021425","420","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021498","421","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021457","422","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021499","423","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021434","424","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021491","425","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021447","426","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021443","427","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021426","428","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021470","429","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021451","430","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021490","431","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE2202149","432","524301","1","1","0","0","0","0","ze3522741","ze299871",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","DUPLICATE ACE",,,,"0","524301"
"ACE22021456","433","524301","1","2","2","0","0","0","ze3522741","ze299871","ze239429",,,,"2022-02-18 10:43:20","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524301"
"ACE2202148","434","524504","1","2","2","0","0","0","ze310077","ze254304","ze42366",,,,"2022-02-17 03:24:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"WRONG ASSET CATEGORY: IT SHOULD GO TO COMPUTERS",,,"0","524501"
"ACE22021553","435","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:41:56","2022-02-18 03:08:57","2022-02-22 04:34:53","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021544","436","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:32:55","2022-02-18 03:08:06","2022-02-22 04:34:35","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021517","437","524301","1","2","2","0","0","0","ze3522741","ze299871","ze239429",,,,"2022-02-18 10:42:57","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524301"
"ACE22021522","438","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:27:14","2022-02-18 03:07:48","2022-02-22 04:34:13","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021597","439","524401","1","2","3","4","5","0","ze34045","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:54:23","2022-02-18 03:07:37","2022-02-22 04:33:46","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021559","440","524401","1","2","3","4","5","0","ze34045","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:53:04","2022-02-18 03:07:26","2022-02-22 04:33:21","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021518","441","524401","1","2","3","4","5","0","ze34045","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:51:45","2022-02-18 03:06:29","2022-02-22 04:32:57","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021568","442","524503","1","2","3","4","5","0","ze248770","ze254304","ze42366","ze301736","ze043110",,"2022-02-17 04:13:44","2022-02-18 09:33:44","2022-02-22 04:32:36","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021512","443","524503","1","2","3","4","5","0","ze248770","ze267562","ze42366","ze301736","ze043110",,"2022-02-17 04:12:11","2022-02-18 09:33:27","2022-02-22 04:32:25","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021582","444","524504","1","2","3","4","5","0","ze242594","ze254304","ze42366","ze301736","ze043110",,"2022-02-24 10:30:55","2022-02-24 12:49:30","2022-02-28 04:29:54","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021534","445","524504","1","2","2","0","0","0","ze242594","ze254304","ze42366",,,,"2022-02-18 12:42:12","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"The cost should be for two desks not six",,,"0","524501"
"ACE22021589","446","524402","1","2","3","4","5","0","ze345237","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:50:08","2022-02-18 03:06:18","2022-02-22 04:32:14","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021535","447","524504","1","2","2","0","0","0","ze242594","ze254304","ze42366",,,,"2022-02-17 04:17:47","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Swivel chairs and visitors chairs for Warren Park Depot have been included in the P O 's  ACE",,,"0","524501"
"ACE22021563","448","524402","1","2","3","4","4","0","ze345237","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:48:44","2022-02-18 03:06:04","2022-02-22 04:32:02","0000-00-00 00:00:00",,,,"Desktop","0","524401"
"ACE22021554","449","524601","1","1","0","0","0","0","ze53821","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Wrong explanatory note",,,,"0","524601"
"ACE22021530","450","524601","1","2","3","4","5","0","ze53821","ze272264","ze321419","ze301736","ze043110",,"2022-03-02 01:06:25","2022-03-02 03:09:01","2022-03-03 10:44:36","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22021580","451","524601","1","2","3","4","5","0","ze53821","ze272264","ze321419","ze301736","ze043110",,"2022-03-02 01:03:54","2022-03-02 03:08:53","2022-03-03 10:44:13","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22021529","452","524601","1","2","3","4","5","0","ze53821","ze272264","ze321419","ze301736","ze043110",,"2022-03-02 01:02:07","2022-03-02 03:08:45","2022-03-03 10:42:54","0000-00-00 00:00:00",,,,,"0","524601"
"ACE22021668","453","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-21 09:54:13","2022-03-21 04:42:43","2022-03-25 04:57:30","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021698","454","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Wrong explanatory note.",,,,"0","524601"
"ACE2202164","455","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Attach a proper ACE explanatory note. You can attach the quotation is additional documents",,,,"0","524601"
"ACE22021621","456","524301","1","2","3","4","5","0","ze3522741","ze299871","ze239429","ze301736","ze043110",,"2022-02-18 10:19:21","2022-02-18 03:05:54","2022-02-22 04:31:29","0000-00-00 00:00:00",,,,,"1","524301"
"ACE22021613","457","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-21 09:52:02","2022-03-21 04:42:37","2022-03-25 04:56:57","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021666","458","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Attach a proper ACE explanatory note. You can attach the quotation is additional documents",,,,"0","524601"
"ACE22021682","459","524202","1","2","3","4","5","0","ze37540","ze283266","ze239429","ze301736","ze043110",,"2022-03-16 11:30:15","2022-03-17 02:25:47","2022-03-18 04:26:01","0000-00-00 00:00:00",,,,,"0","524001"
"ACE22021655","460","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Attach a proper ACE explanatory note. You can attach the quotation is additional documents",,,,"0","524601"
"ACE22021614","461","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Attach a proper ACE explanatory note. You can attach the quotation is additional documents",,,,"0","524601"
"ACE2202166","462","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE22021639","463","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE22021674","464","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE22021640","465","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE2202165","466","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE22021663","467","524603","1","1","0","0","0","0","ze319295","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","May you attach a proper ACE explanatory note",,,,"0","524601"
"ACE22021680","468","524401","1","2","3","4","5","0","ze47015","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:46:23","2022-02-18 03:05:42","2022-02-22 04:31:17","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021711","469","524701","1","2","3","4","5","0","ze275042","ze333352","ze259063","ze301736","ze043110",,"2022-02-23 03:59:41","2022-02-23 06:29:39","2022-02-24 09:12:30","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22021748","470","524702","1","2","3","4","5","0","ze226769","ze249041","ze259063","ze301736","ze043110",,"2022-02-23 04:03:03","2022-02-23 06:29:23","2022-02-24 09:11:57","0000-00-00 00:00:00",,,,,"0","524701"
"ACE22021724","471","524401","1","1","0","0","0","0","ze38466","ze276111",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Put specifications",,,,"0","524401"
"ACE22021744","472","524401","1","2","3","4","5","0","ze38466","ze276111","ze232459","ze301736","ze043110",,"2022-02-18 12:44:31","2022-02-18 03:05:23","2022-02-22 04:31:08","0000-00-00 00:00:00",,,,,"0","524401"
"ACE22021763","473","524503","1","2","2","0","0","0","ze296066","ze254304","ze42366",,,,"2022-02-18 11:16:21","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"PUT THE VALUE OF THE PRINTER NOT ZERO",,,"0","524501"
"ACE22021747","474","524401","1","1","0","0","0","0","ze38466","ze276111",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","can we raise separate ACEs for each type",,,,"0","524401"
"ACE22021778","475","524503","1","2","2","0","0","0","ze296066","ze254304","ze42366",,,,"2022-02-18 11:15:10","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"THERE IS NO VALUE FOR THE COMPUTER",,,"0","524501"
"ACE2202177","476","524504","1","2","3","4","5","0","ze310077","ze254304","ze42366","ze301736","ze043110",,"2022-02-18 11:00:38","2022-02-18 03:05:13","2022-02-22 04:30:49","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021717","477","524501","1","2","3","4","5","0","ze321761","ze254304","ze42366","ze301736","ze043110",,"2022-02-22 11:51:43","2022-02-23 06:29:12","2022-02-24 09:11:32","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021745","478","524501","1","1","0","0","0","0","ze321761","ze254304",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","duplicate ace",,,,"0","524501"
"ACE22021731","479","524501","1","1","0","0","0","0","ze321761","ze254304",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","duplicate ace",,,,"0","524501"
"ACE2202179","480","524501","1","1","0","0","0","0","ze321761","ze254304",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","duplicate ace",,,,"0","524501"
"ACE22021883","481","524504","1","2","3","4","5","0","ze310077","ze254304","ze42366","ze301736","ze043110",,"2022-02-18 04:02:07","2022-02-22 10:10:03","2022-02-22 04:25:06","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021863","482","524502","1","2","3","4","5","0","ze332666","ze254304","ze42366","ze301736","ze043110",,"2022-02-18 04:01:24","2022-02-22 10:09:45","2022-02-22 04:24:34","0000-00-00 00:00:00",,,,,"1","524501"
"ACE2202184","483","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021865","484","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021879","485","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021853","486","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021820","487","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021839","488","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021888","489","524503","1","1","0","0","0","0","ze296066","ze267562",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","repetition",,,,"0","524501"
"ACE22021871","490","524503","1","2","3","4","5","0","ze296066","ze267562","ze42366","ze301736","ze043110",,"2022-02-22 12:15:09","2022-02-23 06:29:01","2022-02-24 09:11:01","0000-00-00 00:00:00",,,,,"0","524501"
"ACE22021827","491","524604","1","1","0","0","0","0","ze261092","ze272264",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Amend as discussed and also attach correct justification ",,,,"0","524601"
