"document_id","supplier1","rfq_no","payment_terms1","bid_validity1","delivery_period1","technical_specifications1","valid_tax_clearance1","registered_with_praz1","site_visit_done1","samples_delivered1","decision1","total1","remarks1","supplier2","payment_terms2","bid_validity2","delivery_period2","decision2","total2","technical_specifications2","valid_tax_clearance2","registered_with_praz2","site_visit_done2","samples_delivered2","remarks2","supplier3","payment_terms3","bid_validity3","delivery_period3","technical_specifications3","valid_tax_clearance3","registered_with_praz3","site_visit_done3","samples_delivered3","decision3","total3","remarks3","supplier4","payment_terms4","bid_validity4","delivery_period4","technical_specifications4","valid_tax_clearance4","registered_with_praz4","site_visit_done4","samples_delivered4","decision4","total4","remarks4","supplier5","payment_terms5","bid_validity5","delivery_period5","technical_specifications5","valid_tax_clearance5","registered_with_praz5","site_visit_done5","samples_delivered5","decision5","total5","remarks5","supplier6","payment_terms6","bid_validity6","delivery_period6","technical_specifications6","valid_tax_clearance6","registered_with_praz6","site_visit_done6","samples_delivered6","decision6","total6","remarks6","supplier7","payment_terms7","bid_validity7","delivery_period7","technical_specifications7","valid_tax_clearance7","registered_with_praz7","site_visit_done7","samples_delivered7","decision7","total7","remarks7","supplier8","payment_terms8","bid_validity8","delivery_period8","technical_specifications8","valid_tax_clearance8","registered_with_praz8","site_visit_done8","samples_delivered8","decision8","total8","remarks8","supplier9","payment_terms9","bid_validity9","delivery_period9","technical_specifications9","valid_tax_clearance9","registered_with_praz9","site_visit_done9","samples_delivered9","decision9","total9","remarks9","supplier10","payment_terms10","bid_validity10","delivery_period10","technical_specifications10","valid_tax_clearance10","registered_with_praz10","site_visit_done10","samples_delivered10","decision10","total10","remarks10","supplier11","payment_terms11","bid_validity11","delivery_period11","technical_specifications11","valid_tax_clearance11","registered_with_praz11","site_visit_done11","samples_delivered11","decision11","total11","remarks11","supplier12","payment_terms12","bid_validity12","delivery_period12","technical_specifications12","valid_tax_clearance12","registered_with_praz12","site_visit_done12","samples_delivered12","decision12","total12","remarks12","supplier13","payment_terms13","bid_validity13","delivery_period13","technical_specifications13","valid_tax_clearance13","registered_with_praz13","site_visit_done13","samples_delivered13","decision13","total13","remarks13","supplier14","payment_terms14","bid_validity14","delivery_period14","technical_specifications14","valid_tax_clearance14","registered_with_praz14","site_visit_done14","samples_delivered14","decision14","total14","remarks14","supplier15","payment_terms15","bid_validity15","delivery_period15","technical_specifications15","valid_tax_clearance15","registered_with_praz15","site_visit_done15","samples_delivered15","decision15","total15","remarks15","supplier16","payment_terms16","bid_validity16","delivery_period16","technical_specifications16","valid_tax_clearance16","registered_with_praz16","site_visit_done16","samples_delivered16","decision16","total16","remarks16","supplier17","payment_terms17","bid_validity17","delivery_period17","technical_specifications17","valid_tax_clearance17","registered_with_praz17","site_visit_done17","samples_delivered17","decision17","total17","remarks17","supplier18","payment_terms18","bid_validity18","delivery_period18","technical_specifications18","valid_tax_clearance18","registered_with_praz18","site_visit_done18","samples_delivered18","decision18","total18","remarks18","supplier19","payment_terms19","bid_validity19","delivery_period19","technical_specifications19","valid_tax_clearance19","registered_with_praz19","site_visit_done19","samples_delivered19","decision19","total19","remarks19","supplier20","payment_terms20","bid_validity20","delivery_period20","technical_specifications20","valid_tax_clearance20","registered_with_praz20","site_visit_done20","samples_delivered20","decision20","total20","remarks20","status","user1","status_1","date_1","user2","status_2","date_2","user3","status_3","date_3","user4","status_4","date_4","user5","status_5","date_5","user6","status_6","date_6","user7","status_7","date_7","user8","status_8","date_8","user9","status_9","date_9","user10","status_10","date_10","finance_user","finance_status","finance_date","gm_user","gm_status","gm_date","recommendation","ranking1","ranking2","ranking3","ranking4","ranking5","order_number","reason_1","reason_2","reason_3","order_date","order_status","payment_status","grn_delivery_status","grn_status","site_visit_required","samples_required"
"TD19032647","G.M Motor Parts","10167909","on","on","on","on",,,,,"on","5700",,"Bizcare Investments Pvt Ltd","on","on","on",,"14040",,,,,,"Did not state brand.","Eastprime Enterprises ",,,,,,,,,,"3501","Did not state payment terms, bid validity, delivery period and brand","Merchandise Bay Pvt Ltd",,,,,,,,,,"15000","Did not state payment terms, bid validity, delivery period and brand","Rupson","on","on","on","on",,,,,"on","14400",,"Roots Services ","on","on","on","on",,,,,"on","9780",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:14:44","ze40177","1","2019-03-28 10:13:09","ze289558","1","2019-03-26 12:07:37","ze48020","1","2019-03-26 16:45:06","ze37753","1","2019-03-28 10:03:15",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:52:22","ze043110","1","2019-03-29 13:00:37"," G.M Motor Parts being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$5700 excluding VAT.","G.M Motor Parts","Roots Services ","Rupson",,,"4500176688",,,,"2019-04-05","1",,,"0",,
"TD19032659","Pure Chemicals","10167750","on","on","on","on",,,,,"on","4000",,"NTS",,,,,"2938.7","on",,,,,"Did not state payment terms, bid validity and delivery period",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:14:21","ze40177","1","2019-03-28 10:12:57","ze289558","1","2019-03-26 12:58:49","ze48020","1","2019-03-26 16:46:24","ze37753","1","2019-03-28 10:00:50",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:51:17","ze043110","1","2019-03-29 12:59:57"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$4000 excluding VAT.","Pure Chemicals",,,,,"4500177279",,,,"2019-04-10","1",,,"0",,
"TD19032660","Pure Chemicals","10166545","on","on","on","on",,,,,"on","3500",,"NTS",,,,,"1768.7","on",,,,,"Did not state payment terms, bid validity and delivery period",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:09:36","ze40177","1","2019-03-28 10:11:57","ze289558","1","2019-03-26 13:23:44","ze48020","1","2019-03-26 16:48:35","ze37753","1","2019-03-28 09:57:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:45:43","ze043110","1","2019-03-29 12:58:56"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$3500 excluding VAT.","Pure Chemicals",,,,,"4500177280",,,,"2019-04-10","1",,,"0",,
"TD19032669","NTS","10166561",,,,"on",,,,,,"2938.7","Did not state payement terms, bid validity and delivery period.","Pure Chemicals","on","on","on","on","4000","on",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:09:53","ze40177","1","2019-03-28 10:12:17","ze289558","1","2019-03-26 12:25:50","ze48020","1","2019-03-26 16:49:36","ze37753","1","2019-03-28 09:57:22",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:46:18","ze043110","1","2019-03-29 12:59:05"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$4000 excluding VAT.","Pure Chemicals",,,,,"4500177281",,,,"2019-04-10","1",,,"0",,
"TD19032678","G.M Motor Parts","10165662","on","on","on","on",,,,,"on","8400",,"Roots Services ","on","on","on","on","11840","on",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:09:25","ze40177","1","2019-03-28 10:11:45","ze289558","1","2019-03-26 11:53:21","ze48020","1","2019-03-26 16:37:16","ze37753","1","2019-03-28 09:56:43",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:44:55","ze043110","1","2019-03-29 12:58:47"," G.M Motor Parts being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$8400 excluding VAT.","G.M Motor Parts","Roots Services ",,,,"4500176689",,,,"2019-04-03","1",,,"0",,
"TD19032686","Pure Chemicals","10166578","on","on","on","on",,,,,"on","3000",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:12:46","ze40177","1","2019-03-28 10:12:25","ze289558","1","2019-03-26 14:05:53","ze48020","1","2019-03-26 16:52:11","ze37753","1","2019-03-28 09:57:39",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:46:53","ze043110","1","2019-03-29 12:59:14"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$3000 excluding VAT.","Pure Chemicals",,,,,"4500177300",,,,"2019-04-10","1",,,"0",,
"TD19032689","Pure Chemicals","10166562","on","on","on","on",,,,,"on","3000",,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:12:54","ze40177","1","2019-03-28 10:12:34","ze289558","1","2019-03-26 13:59:24","ze48020","1","2019-03-26 16:53:14","ze37753","1","2019-03-28 09:57:57",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:47:35","ze043110","1","2019-03-29 12:59:23"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$3000 excluding VAT.","Pure Chemicals",,,,,"4500179115",,,,"2019-08-01","1",,,"0",,
"TD19032694","Pure Chemicals","10167757","on","on","on","on",,,,,"on","4000",,"NTS",,,,,"2938.7","on",,,,,"Did not state payment terms, bid validity and delivery period",,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:13:09","ze40177","1","2019-03-28 10:12:42","ze289558","1","2019-03-26 13:32:32","ze48020","1","2019-03-26 16:54:07","ze37753","1","2019-03-28 09:58:23",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:48:19","ze043110","1","2019-03-29 12:59:32"," Pure Chemicals being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$4000 excluding VAT.","Pure Chemicals",,,,,"4500177287",,,,"2019-04-10","1",,,"0",,
"TD19032698","Rupson Pvt Ltd","10167024","on","on","on","on",,,,,"on","40500",,"Bizcare Investments Pvt Ltd","on","on","on","on","42500","on",,,,,,"Merchandise Bay Pvt Ltd","on","on","on","on",,,,,"on","40000",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:13:46","ze40177","1","2019-03-28 10:12:50","ze289558","1","2019-03-26 11:27:11","ze48020","1","2019-03-26 16:55:05","ze37753","1","2019-03-28 09:59:04",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 09:49:21","ze043110","1","2019-03-29 12:59:41"," Price exceeds budget we recommend to re-tender.","Merchandise Bay Pvt Ltd","Rupson Pvt Ltd","Bizcare Investments Pvt Ltd",,,"10167024",,,,"2019-03-11","1",,,"0",,
"TD1903271","Yellow Portion Investments ","10165717","on","on","on","on",,,,,"on","36000",,"Plenthope Investments Pvt Ltd","on","on","on",,"37800",,,,,,"Did not provide proof of PRAZ registration.","Atteah Investments Pvt Ltd","on","on","on",,,,,,,"8200","Did not provide proof of PRAZ registration.","Cornbrough Investments","on","on","on","on",,,,,"on","60000",,"Max Haivo Electrical & Hardware Pvt Ltd","on","on","on","on",,,,,"on","19130.4",,"Uniscott Investments Pvt Ltd","on","on","on","on",,,,,"on","23179.8",,"Power zone Global","on","on","on","on",,,,,"on","44000",,"APE Engineering Energy Solutions","on","on","on","on",,,,,"on","20000",,"Shamlong Trading Pvt Ltd","on","on","on","on",,,,,"on","19600",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:23:32","ze54593","1","2019-03-27 15:57:25","ze289558","1","2019-03-27 12:18:11","ze324922","1","2019-03-27 13:42:12","ze37753","1","2019-03-28 11:48:12",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:15:14","ze043110","1","2019-04-01 18:09:19"," Max Haivo Electrical & Hardware Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$19130.4 excluding VAT.","Max Haivo Electrical & Hardware Pvt Ltd","Shamlong Trading Pvt Ltd","APE Engineering Energy Solutions","Uniscott Investments Pvt Ltd","Yellow Portion Investments ","4500176964",,,,"0019-04-05","1",,,"0",,
"TD19032712","Max Haivo Electrical & Hardware Pvt Ltd","10165699","on","on","on","on",,,,,"on","3913",,"APE Engineering Energy Solutions","on","on","on","on","8500","on",,,,,,"Uniscott Investments Pvt Ltd","on","on","on","on",,,,,"on","10870",,"Plenthope Investments Pvt Ltd","on","on","on",,,,,,,"15000","Did not provide proof of PRAZ registration. ","Power zone Global","on","on","on","on",,,,,"on","12500",,"Enflo Engineering","on","on","on","on",,,,,"on","18000",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:23:47","ze54593","1","2019-03-27 15:57:35","ze289558","1","2019-03-27 12:06:38","ze324922","1","2019-03-27 13:42:23","ze37753","1","2019-03-28 11:48:47",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:16:23","ze043110","1","2019-04-01 18:09:51"," Max Haivo Electrical & Hardware Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$3913 excluding VAT.","Max Haivo Electrical & Hardware Pvt Ltd","APE Engineering Energy Solutions","Uniscott Investments Pvt Ltd","Power zone Global","Enflo Engineering","4500179584",,,,"2019-05-17","1",,,"0",,
"TD19032716","Roots Services ","10167171","on","on","on","on",,,,,"on","2900",,"Max Haivo Electrical & Hardware Pvt Ltd","on","on","on","on","2610","on",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:23:21","ze54593","1","2019-03-27 15:57:06","ze289558","1","2019-03-27 12:58:38","ze324922","1","2019-03-27 13:42:03","ze37753","1","2019-03-28 11:46:59",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:16:56","ze043110","1","2019-04-01 18:09:01"," Max Haivo Electrical & Hardware Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$2610 excluding VAT.","Max Haivo Electrical & Hardware Pvt Ltd","Roots Services ",,,,"4500176962",,,,"2019-04-05","1",,,"0",,
"TD1903272","Plenthope Investments Pvt Ltd","10165700","on","on","on",,,,,,,"32500","Did not provide proof of PRAZ registration.","APE Engineering Energy Solutions","on","on","on","on","42400","on",,,,,,"Power zone Global","on","on","on","on",,,,,"on","113750",,"Enflo Engineering","on","on","on","on",,,,,"on","37500",,"Uniscott Investments Pvt Ltd","on","on","on","on",,,,,"on","0",,"Max Haivo Electrical & Hardware Pvt Ltd","on","on","on","on",,,,,"on","0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"4","ze307262","1","2019-03-27 15:23:09","ze232343","1","2019-03-27 15:56:52","ze37753","1","2019-04-24 10:59:19","ze336912","1","2019-03-27 13:41:29",,"1","2019-03-28 11:46:42",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:18:31","ze043110","1","2019-04-01 18:08:19"," Cornbrough Investments being the lowest bidder having complied with all the requirements is recommended to Supply 1670 x Piercing Connectors at a total cost of US$21,710.00 excluding VAT.","Cornbrough Investments","Atteah Investments P/L","Uniscott Investments Pvt Ltd","Power zone Global",,"4500176958",,,,"2019-04-05","1",,,"0",,
"TD19032726","Uniscott Investments Pvt Ltd","10165705","on","on","on","on",,,,,"on","2240",,"Max Haivo Electrical & Hardware Pvt Ltd","on","on","on","on","522","on",,,,,,"Enflo Engineering","on","on","on","on",,,,,"on","400",,"Shamlong Trading Pvt Ltd","on","on","on","on",,,,,"on","300",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:22:46","ze54593","1","2019-03-27 15:56:42","ze289558","1","2019-03-27 13:16:50","ze324922","1","2019-03-27 13:41:12","ze37753","1","2019-03-28 11:46:20",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:19:30","ze043110","1","2019-04-01 18:07:36"," Shamlong Trading Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$300 excluding VAT.","Shamlong Trading Pvt Ltd","Enflo Engineering","Max Haivo Electrical & Hardware Pvt Ltd","Uniscott Investments Pvt Ltd",,"4500176953",,,,"2019-04-05","1",,,"0",,
"TD1903273","Elotech Investments Pvt Ltd","10165687","on","on","on",,,,,,,"250000","Did not provide proof of PRAZ registration","Plenthope Investments Pvt Ltd","on","on","on",,"49500",,,,,,"Did not provide proof of PRAZ registration.","APE Engineering Energy Solutions","on","on","on","on",,,,,"on","45000",,"Atteah Investments Pvt Ltd","on","on","on",,,,,,,"15000","Did not provide proof of PRAZ registration.","Max Haivo Electrical & Hardware Pvt Ltd","on","on","on","on",,,,,"on","25400",,"Uniscott Investments Pvt Ltd","on","on","on","on",,,,,"on","39200",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:22:30","ze54593","1","2019-03-27 15:56:30","ze289558","1","2019-03-27 11:59:30","ze324922","1","2019-03-27 13:40:59","ze37753","1","2019-03-28 11:45:57",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:20:27","ze043110","1","2019-04-01 18:06:41"," Max Haivo Electrical & Hardware Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide 4,279m x Airdac at a total cost of US$21737.32excluding VAT.","Max Haivo Electrical & Hardware Pvt Ltd","Uniscott Investments Pvt Ltd","APE Engineering Energy Solutions",,,"4500176952",,,,"2019-04-05","1",,,"0",,
"TD19032730","Max Haivo Electrical & Hardware Pvt Ltd","10165703","on","on","on","on",,,,,"on","391",,"Cornbrough Investments","on","on","on","on","1940","on",,,,,,"Shamlong Trading Pvt Ltd","on","on","on","on",,,,,"on","490",,"Uniscott Investments Pvt Ltd","on","on","on","on",,,,,"on","610",,"Atteah Investments Pvt Ltd","on","on","on",,,,,,,"900","did not attach proof of PRAZ registration","APE Engineering Energy Solutions","on","on","on","on",,,,,"on","1600",,"Alechem Manufacturers","on","on","on","on",,,,,"on","700",,"Aquabridge ","on","on","on","on",,,,,"on","1155",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,,,,,,,,,,,"0",,"5","ze307262","1","2019-03-27 15:22:17","ze54593","1","2019-03-27 15:56:18","ze289558","1","2019-03-27 11:45:27","ze324922","1","2019-03-27 13:40:42","ze37753","1","2019-03-28 11:45:31",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00",,"0","0000-00-00 00:00:00","ze281417","1","2019-03-29 15:29:16","ze043110","1","2019-04-01 18:05:59"," Max Haivo Electrical & Hardware Pvt Ltd being the lowest bidder having complied with all the requirements is recommended to provide the goods/service at a total cost of US$391 excluding VAT.","Max Haivo Electrical & Hardware Pvt Ltd","Shamlong Trading Pvt Ltd","Uniscott Investments Pvt Ltd","Alechem Manufacturers","Aquabridge ","4500176947",,,,"2019-04-05","1",,,"0",,
